wl,n,k
774.137695,3.318737,3.265888
775.722595,3.3222410000000004,3.26784
777.307495,3.325733,3.2697950000000002
778.892212,3.329215,3.2717549999999997
780.476929,3.3326860000000003,3.273718
782.061646,3.336148,3.2756849999999997
783.646179,3.3395989999999998,3.277656
785.230713,3.3430410000000004,3.2796300000000005
786.815186,3.346475,3.2816089999999996
788.399597,3.3499,3.2835919999999996
789.983948,3.3533160000000004,3.2855779999999997
791.568237,3.356725,3.2875669999999997
793.152405,3.360125,3.289561
794.736511,3.363519,3.291558
796.320618,3.3669059999999997,3.293558
797.904663,3.3702870000000003,3.2955620000000003
799.488586,3.3736620000000004,3.297569
801.072388,3.3770309999999997,3.299578
802.65625,3.3803959999999997,3.30159
804.23999,3.3837550000000003,3.303603
805.823608,3.38711,3.305618
807.407227,3.39046,3.3076339999999997
808.990784,3.3938050000000004,3.309651
810.574219,3.3971459999999998,3.311668
812.157593,3.400482,3.313685
813.740967,3.4038129999999995,3.3157019999999995
815.324219,3.40714,3.3177190000000003
816.907349,3.4104620000000003,3.3197349999999997
818.49054,3.413779,3.32175
820.073547,3.417092,3.323764
821.656555,3.4204,3.3257779999999997
823.239441,3.4237029999999997,3.327789
824.822266,3.427002,3.329799
826.404968,3.4302949999999996,3.331808
827.987671,3.4335839999999997,3.333815
829.570313,3.436867,3.3358190000000003
831.152832,3.440146,3.337822
832.735352,3.4434190000000005,3.3398230000000004
834.317688,3.4466870000000003,3.34182
835.900024,3.449951,3.3438160000000003
837.4823,3.453208,3.3458089999999996
839.064453,3.45646,3.3477989999999997
840.646606,3.459707,3.349787
842.228638,3.4629489999999996,3.351772
843.810547,3.4661839999999997,3.3537529999999998
845.392395,3.469414,3.355732
846.974243,3.472638,3.357708
848.555847,3.475857,3.3596800000000004
850.137512,3.4790690000000004,3.36165
851.719116,3.482275,3.3636160000000004
853.300598,3.485475,3.3655779999999997
854.882019,3.4886690000000002,3.3675379999999997
856.463379,3.491857,3.3694940000000004
858.044617,3.495039,3.3714459999999997
859.625793,3.498213,3.373395
861.206848,3.501382,3.375341
862.787903,3.504543,3.3772830000000003
864.368835,3.5076989999999997,3.379221
865.949707,3.510847,3.381156
867.530457,3.513988,3.383087
869.111145,3.517122,3.385015
870.691772,3.52025,3.386939
872.272339,3.52337,3.3888589999999996
873.852722,3.5264830000000003,3.3907760000000002
875.433228,3.529588,3.392689
877.013489,3.532686,3.394599
878.593628,3.5357769999999995,3.396504
880.173828,3.5388599999999997,3.398407
881.753784,3.5419339999999995,3.4003050000000004
883.333801,3.5450019999999998,3.4022
884.913696,3.5480620000000003,3.404092
886.493469,3.5511129999999995,3.4059800000000005
888.073242,3.554156,3.407864
889.652832,3.5571910000000004,3.4097449999999996
891.2323,3.560218,3.4116230000000005
892.811829,3.5632370000000004,3.413497
894.391235,3.566247,3.415368
895.97052,3.5692480000000004,3.417235
897.549683,3.5722410000000004,3.4190989999999997
899.128784,3.575224,3.42096
900.707825,3.5781989999999997,3.4228169999999998
902.286804,3.581165,3.424672
