wl,n,k
601.077576,1.850813,0.00641
602.667419,1.8507259999999999,0.006497
604.257202,1.850646,0.00658
605.847046,1.850572,0.006658
607.436829,1.8505049999999998,0.006732
609.02655,1.850443,0.006801
610.616272,1.8503880000000001,0.006864
612.205933,1.850338,0.006922
613.795532,1.8502939999999999,0.006974
615.385193,1.850254,0.00702
616.974731,1.8502189999999998,0.007059
618.564331,1.8501880000000002,0.007091
620.15387,1.8501619999999999,0.007116
621.743347,1.850138,0.007134
623.332825,1.850118,0.007145
624.922241,1.8501009999999998,0.007147
626.511597,1.8500860000000001,0.007142
628.100952,1.8500720000000002,0.007128
629.690308,1.8500599999999998,0.007106
631.279602,1.850048,0.007075
632.868835,1.850036,0.007036
634.458069,1.850023,0.006987
636.047241,1.850008,0.006931
637.636353,1.849991,0.006866
639.225464,1.8499700000000001,0.006794
640.814575,1.8499459999999999,0.006714
642.403625,1.849918,0.006628
643.992615,1.8498860000000001,0.006536
645.581604,1.84985,0.006439
647.170532,1.849809,0.006335
648.759399,1.849763,0.006227
650.348267,1.8497130000000002,0.006115
651.937134,1.8496569999999999,0.005998
653.525879,1.849596,0.005877
655.114624,1.84953,0.005753
656.703308,1.849459,0.005626
658.291992,1.8493830000000002,0.005495
659.880615,1.8493009999999999,0.005363
661.469177,1.849213,0.005228
663.057739,1.84912,0.005092
664.64624,1.8490220000000002,0.004953
666.234741,1.848919,0.004814
667.82312,1.8488099999999998,0.004674
669.411499,1.848696,0.004533
670.999878,1.8485759999999998,0.004391
672.588135,1.848452,0.00425
674.176392,1.848322,0.004108
675.764587,1.8481869999999998,0.003967
677.352783,1.8480470000000002,0.003826
678.940918,1.8479029999999999,0.003686
680.528992,1.847753,0.003548
682.117065,1.8475990000000002,0.00341
683.705017,1.8474400000000002,0.003274
685.292969,1.847277,0.003139
686.88092,1.8471099999999998,0.003007
688.46875,1.8469380000000002,0.002876
690.056519,1.8467619999999998,0.002748
691.644348,1.846583,0.002623
693.232056,1.8463990000000001,0.002499
694.819702,1.846212,0.002379
696.407349,1.846022,0.002262
697.994934,1.8458279999999998,0.002148
699.582458,1.845632,0.002037
701.169983,1.845432,0.001929
702.757446,1.84523,0.001825
704.344849,1.8450259999999998,0.001725
705.932129,1.8448189999999998,0.001629
707.519409,1.844611,0.001537
709.106689,1.844402,0.001448
710.693909,1.8441919999999998,0.001364
712.281067,1.843981,0.001283
713.868103,1.8437689999999998,0.001206
715.4552,1.843557,0.001132
717.042175,1.843345,0.001062
718.629089,1.843132,0.000995
720.216003,1.8429200000000001,0.000931
721.802856,1.8427080000000002,0.00087
723.389648,1.842496,0.000812
724.976379,1.842285,0.000757
726.56311,1.8420740000000002,0.000705
728.149719,1.841863,0.000655
729.736267,1.841653,0.000608
731.322815,1.8414439999999999,0.000564
732.909302,1.841235,0.000522
734.495728,1.8410279999999999,0.000482
736.082092,1.8408209999999998,0.000444
737.668335,1.8406150000000001,0.000409
739.254639,1.8404099999999999,0.000375
740.84082,1.8402049999999999,0.000344
742.426941,1.8400020000000001,0.000315
744.013062,1.8398,0.000287
745.59906,1.8395990000000002,0.000261
747.185059,1.8393990000000002,0.000237
748.770996,1.8392,0.000215
750.356812,1.839002,0.000194
751.942688,1.838805,0.000174
753.528442,1.8386099999999999,0.000156
755.114136,1.838416,0.000139
756.699707,1.838222,0.000124
758.285278,1.8380299999999998,0.00011
759.870789,1.8378400000000001,9.7e-05
761.456238,1.83765,8.499999999999999e-05
763.041626,1.837462,7.4e-05
764.627014,1.837274,6.4e-05
766.21228,1.837088,5.6000000000000006e-05
767.797485,1.836904,4.8e-05
769.382629,1.8367200000000001,4e-05
770.967712,1.8365369999999999,3.4e-05
772.552734,1.836356,2.8000000000000003e-05
774.137695,1.8361759999999998,2.3e-05
775.722595,1.835997,1.9e-05
777.307495,1.8358189999999999,1.4999999999999999e-05
778.892212,1.8356430000000001,1.2e-05
780.476929,1.8354669999999997,9e-06
782.061646,1.835293,7.000000000000001e-06
783.646179,1.835119,5e-06
785.230713,1.834947,4e-06
786.815186,1.8347759999999997,3e-06
788.399597,1.8346060000000002,2e-06
789.983948,1.834436,1e-06
791.568237,1.834268,1e-06
793.152405,1.8341009999999998,0
794.736511,1.8339349999999999,0
796.320618,1.8337689999999998,0
797.904663,1.833605,0
799.488586,1.8334409999999999,0
801.072388,1.833278,0
802.65625,1.833115,0
804.23999,1.8329540000000002,0
805.823608,1.8327930000000001,0
807.407227,1.8326330000000002,0
808.990784,1.832473,0
810.574219,1.832314,0
812.157593,1.832155,0
813.740967,1.831997,0
815.324219,1.831839,0
816.907349,1.831682,0
818.49054,1.8315259999999998,0
820.073547,1.8313689999999998,0
821.656555,1.831214,0
823.239441,1.831059,0
824.822266,1.830904,0
826.404968,1.8307490000000002,0
827.987671,1.830595,0
829.570313,1.830442,0
831.152832,1.8302880000000001,0
832.735352,1.830136,0
834.317688,1.8299830000000001,0
835.900024,1.8298310000000002,0
837.4823,1.829679,0
839.064453,1.8295279999999998,0
840.646606,1.829376,0
842.228638,1.8292259999999998,0
843.810547,1.829075,0
845.392395,1.828925,0
846.974243,1.828775,0
848.555847,1.828625,0
850.137512,1.8284759999999998,0
851.719116,1.828327,0
853.300598,1.8281779999999999,0
854.882019,1.8280290000000001,0
856.463379,1.827881,0
858.044617,1.8277330000000003,0
859.625793,1.8275849999999998,0
861.206848,1.8274380000000001,0
862.787903,1.82729,0
864.368835,1.827143,0
865.949707,1.8269959999999998,0
867.530457,1.8268490000000002,0
869.111145,1.826703,0
870.691772,1.826556,0
872.272339,1.8264099999999999,0
873.852722,1.8262650000000002,0
875.433228,1.8261189999999998,0
877.013489,1.8259729999999998,0
878.593628,1.8258279999999998,0
880.173828,1.8256830000000002,0
881.753784,1.825538,0
883.333801,1.825393,0
884.913696,1.825248,0
886.493469,1.825103,0
888.073242,1.824959,0
889.652832,1.824815,0
891.2323,1.824671,0
892.811829,1.824527,0
894.391235,1.824383,0
895.97052,1.824239,0
897.549683,1.824096,0
899.128784,1.823952,0
900.707825,1.823809,0
902.286804,1.823666,0
903.865601,1.823523,0
905.444458,1.82338,0
907.023071,1.823237,0
908.601685,1.8230939999999998,0
910.180176,1.8229520000000001,0
911.758606,1.8228090000000001,0
913.336914,1.8226669999999998,0
914.915161,1.822525,0
916.493347,1.822383,0
918.071411,1.822241,0
919.649292,1.8220990000000001,0
921.227234,1.821957,0
922.804993,1.8218150000000002,0
924.38269,1.8216729999999999,0
925.960327,1.821532,0
927.537781,1.82139,0
929.115234,1.821248,0
930.692566,1.821107,0
932.269836,1.820966,0
933.846985,1.8208240000000002,0
935.424011,1.8206830000000003,0
937.000977,1.8205419999999999,0
938.57782,1.820401,0
940.154602,1.8202599999999998,0
941.731262,1.8201189999999998,0
943.307922,1.8199779999999999,0
944.884399,1.819837,0
946.460754,1.819696,0
948.036987,1.8195560000000002,0
949.613281,1.8194150000000002,0
951.189331,1.819274,0
952.76532,1.819134,0
954.341309,1.818993,0
955.917114,1.8188529999999998,0
957.492798,1.8187119999999999,0
959.068359,1.818572,0
960.643921,1.8184310000000001,0
962.21936,1.8182909999999999,0
